ID,SKU,Type,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Regular Price,Sale Price
,MD1804_49b0a1,variation,Yumoş Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1804,,,,,,0,RENK,VİZON,,,,,,,,,89.99,
,MD1805,simple,Beyaz Kahve Desenli Kazak,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/074/moda-celikler-kazak-gif1.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/074/moda-celikler-kazak.gif",,,,,,,,,0,,,,,,,,,,,89.99,
,MD1806,variable,Beyaz Renkli Sweat,0,0,visible,,,,,taxable,,1,4,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/075/moda-celikler-sweat-gif2.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/075/moda-celikler-sweat.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1806_132790,variation,Beyaz Renkli Sweat,0,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1806,,,,,,0,Beden,L,,,,,,,,,79.99,
,MD1806_1e2421,variation,Beyaz Renkli Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1806,,,,,,0,Beden,M,,,,,,,,,79.99,
,MD1806_211212,variation,Beyaz Renkli Sweat,0,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1806,,,,,,0,Beden,S,,,,,,,,,79.99,
,MD1807,variable,Beyaz Yakası Dantelli Gömlek,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/079/moda-celikler-beyaz-gomlek-gif1.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/079/moda-celikler-beyaz-gomlek.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1807_605280,variation,Beyaz Yakası Dantelli Gömlek,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1807,,,,,,0,Beden,L,,,,,,,,,69.99,
,MD1807_65b441,variation,Beyaz Yakası Dantelli Gömlek,1,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1807,,,,,,0,Beden,M,,,,,,,,,69.99,
,MD1807_6b8fe2,variation,Beyaz Yakası Dantelli Gömlek,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1807,,,,,,0,Beden,S,,,,,,,,,69.99,
,MD1808,variable,Kiremit Yakalı Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/089/moda-celikler-camel-kurk-gif2.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/089/moda-celikler-camel-kurk-gif3.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/089/moda-celikler-camel-kurk-gif1.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/089/moda-celikler-camel-kurk.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1808_d73960,variation,Kiremit Yakalı Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1808,,,,,,0,Beden,L,,,,,,,,,149.99,
,MD1808_dc81d1,variation,Kiremit Yakalı Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1808,,,,,,0,Beden,M,,,,,,,,,149.99,
,MD1808_dfee12,variation,Kiremit Yakalı Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1808,,,,,,0,Beden,S,,,,,,,,,149.99,
,MD1809,simple,Siyah Uzun Şişme Mont,0,0,visible,,,,,taxable,,1,4,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/093/moda-celikler-siyah-mont-gif1.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/093/moda-celikler-siyah-mont.gif",,,,,,,,,0,,,,,,,,,,,249.99,
,MD1810,simple,Füme Detaylı Kazak,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/094/moda-celikler-tasli-kazak.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/094/moda-celikler-tasli-kazak-gif1.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/094/moda-celikler-tasli-kazak-gif2.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/094/moda-celikler-tasli-kazak-gif3.gif",,,,,,,,,0,,,,,,,,,,,89.99,
,MD1811,variable,Siyah Tül Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/116/moda-celikler-elbsse.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/116/moda-celikler-elbsse-gif2.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/116/moda-celikler-siyah-elbsise.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1811_5faa90,variation,Siyah Tül Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1811,,,,,,0,Beden,L,,,,,,,,,129.99,
,MD1811_652b71,variation,Siyah Tül Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1811,,,,,,0,Beden,M,,,,,,,,,129.99,
,MD1811_67ff42,variation,Siyah Tül Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1811,,,,,,0,Beden,S,,,,,,,,,129.99,
,MD1812,variable,Siyah Beyaz Şişme Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/120/moda-celikler-sisme-mont.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/120/moda-celikler-sisme-mont-gif4.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/120/moda-celikler-sisme-mont-gif3.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/120/moda-celikler-sisme-mont-gif1.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1812_b6b190,variation,Siyah Beyaz Şişme Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1812,,,,,,0,Beden,L,,,,,,,,,149.99,
,MD1812_ceecb1,variation,Siyah Beyaz Şişme Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1812,,,,,,0,Beden,M,,,,,,,,,149.99,
,MD1812_d38dd2,variation,Siyah Beyaz Şişme Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1812,,,,,,0,Beden,S,,,,,,,,,149.99,
,MD1813,simple,Altı Tül Fermuarlı Ceket,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/124/moda-celikler-tul-ckeet.gif,,,,,,,,,0,,,,,,,,,,,109.99,
,MD1814,simple,Vizon Kapüşonlu Şişme Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/125/moda-celikler-vizon-sisme-mont-gif1.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/125/moda-celikler-vizon-sisme-mont-gif2.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/125/moda-celikler-vizon-sisme-mont.gif",,,,,,,,,0,,,,,,,,,,,169.99,
,MD1815,variable,Taş Rengi  Mom Fit Pantolon,1,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/126/b5a08aba-c238-4fac-a86f-37cb9d423573.JPG,,,,,,,,,0,Beden,"36, 38, 40, 34",1,,,,,,,,,
,MD1815_54db10,variation,Taş Rengi  Mom Fit Pantolon,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1815,,,,,,0,Beden,36,,,,,,,,,89.99,
,MD1815_879301,variation,Taş Rengi  Mom Fit Pantolon,1,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1815,,,,,,0,Beden,38,,,,,,,,,89.99,
,MD1815_8a7302,variation,Taş Rengi  Mom Fit Pantolon,1,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1815,,,,,,0,Beden,40,,,,,,,,,89.99,
,MD1815_a296c0,variation,Taş Rengi  Mom Fit Pantolon,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1815,,,,,,0,Beden,34,,,,,,,,,89.99,
,MD1816,variable,BIZARRE SWEAT,0,0,visible,,,,,taxable,,1,8,,0,0,,,,,1,,,,"All products, All products > Clothing",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/130/whatsapp-image-2020-01-22-at-22-09-54.jpeg,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1817,variable,Saten Leopar Desenli Gömlek,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/135/moda-celikler-saten-gomlek.gif,,,,,,,,,0,Beden,"L, M, S",1,,,RENK,YEŞİL,1,,,,
,MD1817_cebce1,variation,Saten Leopar Desenli Gömlek,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1817,,,,,,0,Beden,L,,,,RENK,YEŞİL,,,,79.99,
,MD1817_d57ab3,variation,Saten Leopar Desenli Gömlek,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1817,,,,,,0,Beden,M,,,,RENK,YEŞİL,,,,79.99,
,MD1817_dba945,variation,Saten Leopar Desenli Gömlek,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1817,,,,,,0,Beden,S,,,,RENK,YEŞİL,,,,79.99,
,MD1818,variable,Siyah Fırfırlı Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/139/moda-celikler-elbise.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/139/moda-celikler-elbise-gif1.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/139/moda-celikler-elbise-gif2.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/139/moda-celikler-elbise-gif3.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1818_564de0,variation,Siyah Fırfırlı Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1818,,,,,,0,Beden,L,,,,,,,,,129.99,
,MD1818_5f71b1,variation,Siyah Fırfırlı Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1818,,,,,,0,Beden,M,,,,,,,,,129.99,
,MD1818_6269a2,variation,Siyah Fırfırlı Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1818,,,,,,0,Beden,S,,,,,,,,,129.99,
,MD1819,variable,Neon Yeşili Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/143/moda-celikler-yesil-sweat-gif3.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/143/moda-celikler-yesil-sweat.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/143/moda-celikler-yesil-sweat-gif2.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1819_02da71,variation,Neon Yeşili Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1819,,,,,,0,Beden,M,,,,,,,,,69.99,
,MD1819_068292,variation,Neon Yeşili Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1819,,,,,,0,Beden,S,,,,,,,,,69.99,
,MD1819_f05a30,variation,Neon Yeşili Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1819,,,,,,0,Beden,L,,,,,,,,,69.99,
,MD1820,variable,Gül Kurusu Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/151/moda-celikler-elbise.gif,,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1820_0477e1,variation,Gül Kurusu Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1820,,,,,,0,Beden,M,,,,,,,,,129.99,
,MD1820_082122,variation,Gül Kurusu Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1820,,,,,,0,Beden,S,,,,,,,,,129.99,
,MD1820_f35c40,variation,Gül Kurusu Elbise,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Dresses ",,,,,,MD1820,,,,,,0,Beden,L,,,,,,,,,129.99,
,MD1821,simple,Kahve Uzun Şişme Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/161/moda-celikler-o.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/161/moda-celikler-mont2.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/161/moda-celikler-mont.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/161/moda-celikler-logo-buyuk-boy-gif-mpnt.gif",,,,,,,,,0,,,,,,,,,,,249.99,
,MD1822,variable,Beyaz Basic Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/162/moda-celikler-beyaz-hirka-gif1.gif,https://st2.myideasoft.com/idea/ek/76/myassets/products/162/moda-celikler-beyaz-hirka.gif",,,,,,,,,0,RENK,"SİYAH, BEYAZ",1,,,,,,,,,
,MD1822_025cf0,variation,Beyaz Basic Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1822,,,,,,0,RENK,BEYAZ,,,,,,,,,59.99,
,MD1822_c9f700,variation,Beyaz Basic Hırka,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing > Tops > Cardigans, All products > Clothing, All products > Clothing > Tops",,,,,,MD1822,,,,,,0,RENK,SİYAH,,,,,,,,,59.99,
,MD1823,simple,Reflektör Mont,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/163/moda-celikler-reflektor-mont.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/163/moda-celikler-logo-buyuk-boy-gif-mpnt-gif-reflektor-mont.gif",,,,,,,,,0,,,,,,,,,,,199.99,
,MD1824,simple,Siyah Reflektör Detaylı Kapüşonlu Sweat,0,0,visible,,,,,taxable,,1,4,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,https://st1.myideasoft.com/idea/ek/76/myassets/products/164/moda-celikler-sweat-gif1.gif,,,,,,,,,0,,,,,,,,,,,79.99,
,MD1825,variable,Ecru Kapüşonlu Peluş Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,https://st3.myideasoft.com/idea/ek/76/myassets/products/168/moda-celikler-ecru-kapusonlu-kurk.gif,,,,,,,,,0,Beden,"M, S",1,,,,,,,,,
,MD1825_348650,variation,Ecru Kapüşonlu Peluş Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1825,,,,,,0,Beden,M,,,,,,,,,189.99,
,MD1825_394c41,variation,Ecru Kapüşonlu Peluş Kürk,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Coats",,,,,,MD1825,,,,,,0,Beden,S,,,,,,,,,189.99,
,MD1826,variable,Leopar Desenli Saten Etek,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/171/moda-celikler-leopar-etek.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/171/moda-celikler-leopar-etek-gif1.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1826_5a5980,variation,Leopar Desenli Saten Etek,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1826,,,,,,0,Beden,L,,,,,,,,,69.99,
,MD1826_653cb1,variation,Leopar Desenli Saten Etek,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1826,,,,,,0,Beden,M,,,,,,,,,69.99,
,MD1826_682882,variation,Leopar Desenli Saten Etek,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1826,,,,,,0,Beden,S,,,,,,,,,69.99,
,MD1827,variable,Beyaz Omzu Şerit Detaylı Gömlek,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/175/moda-celikler-beyaz-omuzdetayli-gomlke-gif1.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/175/moda-celikler-beyaz-omuzdetayli-gomlke.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1827_844830,variation,Beyaz Omzu Şerit Detaylı Gömlek,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1827,,,,,,0,Beden,L,,,,,,,,,49.99,
,MD1827_90c9f1,variation,Beyaz Omzu Şerit Detaylı Gömlek,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1827,,,,,,0,Beden,M,,,,,,,,,49.99,
,MD1827_94b872,variation,Beyaz Omzu Şerit Detaylı Gömlek,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,,,,MD1827,,,,,,0,Beden,S,,,,,,,,,49.99,
,MD1828,variable,Beyaz Nike Baskılı Sweat,0,0,visible,,,,,taxable,,1,5,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/179/moda-celikler-beyaz-nike-sweat-gif1.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/179/moda-celikler-beyaz-nike-sweat.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1828_1f1cd0,variation,Beyaz Nike Baskılı Sweat,0,0,visible,,,,,taxable,,1,1,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1828,,,,,,0,Beden,L,,,,,,,,,69.99,
,MD1828_2724f1,variation,Beyaz Nike Baskılı Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1828,,,,,,0,Beden,M,,,,,,,,,69.99,
,MD1828_2a9c52,variation,Beyaz Nike Baskılı Sweat,0,0,visible,,,,,taxable,,1,2,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,,,,MD1828,,,,,,0,Beden,S,,,,,,,,,69.99,
,MD1829,variable,Krem Püsküllü Ceket,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,"https://st2.myideasoft.com/idea/ek/76/myassets/products/183/moda-celikler-puskullu-ceket.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/183/moda-celikler-puskullu-ceket-gif1.gif",,,,,,,,,0,Beden,"L, M, S",1,,,,,,,,,
,MD1829_75eab0,variation,Krem Püsküllü Ceket,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1829,,,,,,0,Beden,L,,,,,,,,,249.99,
,MD1829_8481c1,variation,Krem Püsküllü Ceket,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1829,,,,,,0,Beden,M,,,,,,,,,249.99,
,MD1829_8965b2,variation,Krem Püsküllü Ceket,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jackets, All products > Clothing > Tops",,,,,,MD1829,,,,,,0,Beden,S,,,,,,,,,249.99,
,MD1830,simple,Triko Sweat,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Jumpers, All products > Clothing > Tops",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/187/moda-celikler-zara-sweat.gif,,,,,,,,,0,,,,,,,,,,,79.99,
,MD1831,simple,Örgü Kazak,0,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing, All products > Clothing > Tops > Shirts &amp; Blouses, All products > Clothing > Tops",,,https://st2.myideasoft.com/idea/ek/76/myassets/products/188/965.gif,,,,,,,,,0,,,,,,,,,,,79.99,
,MD1832,variable,Taş Rengi  Kemerli  Pantolon,1,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st1.myideasoft.com/idea/ek/76/myassets/products/189/moda-celikler-krem-kemerli-pantolon.gif,https://st3.myideasoft.com/idea/ek/76/myassets/products/189/moda-celikler-krem-kemerli-pantolon-gif1.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/189/moda-celikler-krem-kemerli-pantolon-gif2.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/189/moda-celikler-krem-kemerli-pantolon-gif3.gif",,,,,,,,,0,Beden,"36, 38, 40, 34",1,,,,,,,,,
,MD1832_1a3560,variation,Taş Rengi  Kemerli  Pantolon,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1832,,,,,,0,Beden,34,,,,,,,,,79.99,
,MD1832_511430,variation,Taş Rengi  Kemerli  Pantolon,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1832,,,,,,0,Beden,36,,,,,,,,,79.99,
,MD1832_5cd781,variation,Taş Rengi  Kemerli  Pantolon,1,0,visible,,,,,taxable,,0,0,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1832,,,,,,0,Beden,38,,,,,,,,,79.99,
,MD1832_614392,variation,Taş Rengi  Kemerli  Pantolon,1,0,visible,,,,,taxable,,1,3,,0,0,,,,,1,,,,"All products, All products > Clothing",,,,,,MD1832,,,,,,0,Beden,40,,,,,,,,,79.99,
,MD1833,variable,Taş Rengi Jeans,1,0,visible,,,,,taxable,,1,37,,0,0,,,,,1,,,,"All products, All products > Clothing",,,"https://st3.myideasoft.com/idea/ek/76/myassets/products/193/moda-celikler-krem-jean.gif,https://st1.myideasoft.com/idea/ek/76/myassets/products/193/moda-celikler-krem-jean-gif1.gif",,,,,,,,,0,Beden,"25, 26, 28, 30, 32",1,,,,,,,,,
